,SYMBOL,SERIES,OPEN_day2cm,HIGH_day2cm,LOW_day2cm,CLOSE_day2cm,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP_day2cm,TOTALTRADES,ISIN,INSTRUMENT,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN_day2fo,HIGH_day2fo,LOW_day2fo,CLOSE_day2fo,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP_day2fo,ACTUAL BASIS,ACTUAL BASIS %,DAYS TO EXPIRE,FV
13575,IRB,EQ,237.0,241.85,235.15,238.45,237.9,237.0,851207.0,203239720.55,2015-11-06,16159.0,INE821I01014,FUTSTK,2015-12-31,0.0,XX,243.0,243.0,240.6,240.6,240.6,5.0,25.44,58800.0,10500.0,2015-11-06,0.00893599334996,0.893599334996,55,240.970713249
13576,IRB,EQ,237.0,241.85,235.15,238.45,237.9,237.0,851207.0,203239720.55,2015-11-06,16159.0,INE821I01014,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,253.35,242.5,0.0,0.0,0.0,0.0,2015-11-06,0.0167010309278,1.67010309278,83,242.264203812
13688,ITC,EQ,335.65,339.45,335.0,337.7,338.45,337.15,2975532.0,1004252583.7,2015-11-06,44871.0,INE154A01025,FUTSTK,2015-11-26,0.0,XX,337.8,340.45,336.85,338.95,338.95,1879.0,10190.09,27803200.0,41600.0,2015-11-06,0.00368785956631,0.368785956631,20,338.993807402
13689,ITC,EQ,335.65,339.45,335.0,337.7,338.45,337.15,2975532.0,1004252583.7,2015-11-06,44871.0,INE154A01025,FUTSTK,2015-12-31,0.0,XX,340.35,342.15,339.4,341.15,341.15,88.0,479.92,310400.0,24000.0,2015-11-06,0.0101128535835,1.01128535835,55,341.269909265
13690,ITC,EQ,335.65,339.45,335.0,337.7,338.45,337.15,2975532.0,1004252583.7,2015-11-06,44871.0,INE154A01025,FUTSTK,2016-01-28,0.0,XX,341.2,341.2,341.2,341.2,343.4,1.0,5.45,4800.0,1600.0,2015-11-06,0.0165987186954,1.65987186954,83,343.101789169
13931,JINDALSTEL,EQ,73.9,74.4,71.5,72.0,71.75,73.7,4011547.0,290662416.8,2015-11-06,13923.0,INE749A01030,FUTSTK,2015-11-26,0.0,XX,74.85,74.9,71.75,72.15,72.15,1193.0,6067.26,44576000.0,42000.0,2015-11-06,0.002079002079,0.2079002079,20,72.2758487799
13932,JINDALSTEL,EQ,73.9,74.4,71.5,72.0,71.75,73.7,4011547.0,290662416.8,2015-11-06,13923.0,INE749A01030,FUTSTK,2015-12-31,0.0,XX,74.8,74.8,72.2,72.25,72.25,23.0,117.32,707000.0,42000.0,2015-11-06,0.00346020761246,0.346020761246,55,72.7611296034
13933,JINDALSTEL,EQ,73.9,74.4,71.5,72.0,71.75,73.7,4011547.0,290662416.8,2015-11-06,13923.0,INE749A01030,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,78.35,73.25,0.0,0.0,21000.0,0.0,2015-11-06,0.0170648464164,1.70648464164,83,73.1516992009
14076,JISLJALEQS,EQ,68.55,69.4,64.15,65.55,65.85,68.2,7364434.0,492202697.55,2015-11-06,23391.0,INE175A01038,FUTSTK,2015-11-26,0.0,XX,68.85,69.85,64.35,65.8,65.8,2852.0,15358.08,48440000.0,-2192000.0,2015-11-06,0.00379939209726,0.379939209726,20,65.8011373267
14077,JISLJALEQS,EQ,68.55,69.4,64.15,65.55,65.85,68.2,7364434.0,492202697.55,2015-11-06,23391.0,INE175A01038,FUTSTK,2015-12-31,0.0,XX,70.0,70.0,65.0,66.35,66.35,42.0,225.51,256000.0,16000.0,2015-11-06,0.0120572720422,1.20572720422,55,66.2429450764
14078,JISLJALEQS,EQ,68.55,69.4,64.15,65.55,65.85,68.2,7364434.0,492202697.55,2015-11-06,23391.0,INE175A01038,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,65.35,66.65,0.0,0.0,0.0,0.0,2015-11-06,0.0165041260315,1.65041260315,83,66.5985261475
14209,JPASSOCIAT,EQ,12.5,12.65,11.85,12.0,11.95,12.5,17059489.0,206655940.2,2015-11-06,10547.0,INE455F01025,FUTSTK,2015-11-26,0.0,XX,12.6,12.65,11.9,12.05,12.05,582.0,3395.47,151488000.0,3024000.0,2015-11-06,0.00414937759336,0.414937759336,20,12.0459747966
14210,JPASSOCIAT,EQ,12.5,12.65,11.85,12.0,11.95,12.5,17059489.0,206655940.2,2015-11-06,10547.0,INE455F01025,FUTSTK,2015-12-31,0.0,XX,12.75,12.75,11.95,12.05,12.05,32.0,187.46,2496000.0,624000.0,2015-11-06,0.00414937759336,0.414937759336,55,12.1268549339
14211,JPASSOCIAT,EQ,12.5,12.65,11.85,12.0,11.95,12.5,17059489.0,206655940.2,2015-11-06,10547.0,INE455F01025,FUTSTK,2016-01-28,0.0,XX,12.15,12.15,12.15,12.15,12.2,1.0,5.83,144000.0,48000.0,2015-11-06,0.016393442623,1.6393442623,83,12.1919498668
14300,JSWENERGY,EQ,90.8,92.5,84.6,85.8,85.55,89.75,2035499.0,177711851.1,2015-11-06,10680.0,INE121E01018,FUTSTK,2015-11-26,0.0,XX,90.8,92.65,84.65,86.0,86.0,1022.0,5375.01,5748000.0,-924000.0,2015-11-06,0.00232558139535,0.232558139535,20,86.128719796
14301,JSWENERGY,EQ,90.8,92.5,84.6,85.8,85.55,89.75,2035499.0,177711851.1,2015-11-06,10680.0,INE121E01018,FUTSTK,2015-12-31,0.0,XX,88.15,88.95,86.0,86.0,86.8,6.0,31.52,36000.0,6000.0,2015-11-06,0.0115207373272,1.15207373272,55,86.7070127774
14302,JSWENERGY,EQ,90.8,92.5,84.6,85.8,85.55,89.75,2035499.0,177711851.1,2015-11-06,10680.0,INE121E01018,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,91.8,87.25,0.0,0.0,0.0,0.0,2015-11-06,0.0166189111748,1.66189111748,83,87.1724415478
14416,JSWSTEEL,EQ,866.05,881.0,856.1,873.5,873.05,871.75,495602.0,430943965.7,2015-11-06,14281.0,INE019A01020,FUTSTK,2015-11-26,0.0,XX,866.1,882.0,857.3,875.7,875.7,2967.0,15512.12,10856400.0,118800.0,2015-11-06,0.00251227589357,0.251227589357,20,876.846582073
14417,JSWSTEEL,EQ,866.05,881.0,856.1,873.5,873.05,871.75,495602.0,430943965.7,2015-11-06,14281.0,INE019A01020,FUTSTK,2015-12-31,0.0,XX,875.0,883.85,864.0,879.7,879.7,33.0,173.25,21600.0,0.0,2015-11-06,0.00704785722405,0.704785722405,55,882.733982063
14418,JSWSTEEL,EQ,866.05,881.0,856.1,873.5,873.05,871.75,495602.0,430943965.7,2015-11-06,14281.0,INE019A01020,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,938.6,888.25,0.0,0.0,0.0,0.0,2015-11-06,0.0166056853363,1.66056853363,83,887.472350722
14795,JUBLFOOD,EQ,1370.55,1437.4,1352.25,1425.6,1424.0,1382.0,1166781.0,1631727785.0,2015-11-06,48741.0,INE797F01012,FUTSTK,2015-11-26,0.0,XX,1384.95,1433.0,1358.1,1423.25,1423.25,5730.0,24030.14,2523300.0,-106500.0,2015-11-06,-0.00165115053575,-0.165115053575,20,1431.06180584
14796,JUBLFOOD,EQ,1370.55,1437.4,1352.25,1425.6,1424.0,1382.0,1166781.0,1631727785.0,2015-11-06,48741.0,INE797F01012,FUTSTK,2015-12-31,0.0,XX,1393.55,1435.95,1372.3,1431.25,1431.25,34.0,143.57,13800.0,1500.0,2015-11-06,0.00394759825328,0.394759825328,55,1440.67036615
14797,JUBLFOOD,EQ,1370.55,1437.4,1352.25,1425.6,1424.0,1382.0,1166781.0,1631727785.0,2015-11-06,48741.0,INE797F01012,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1392.35,1449.65,0.0,0.0,600.0,0.0,2015-11-06,0.0165902114303,1.65902114303,83,1448.40364418
14952,JUSTDIAL,EQ,780.9,784.95,755.05,766.0,766.0,775.85,910121.0,697614515.2,2015-11-06,39747.0,INE599M01018,FUTSTK,2015-11-26,0.0,XX,774.0,780.0,749.05,761.5,761.5,1797.0,6840.92,2430500.0,26500.0,2015-11-06,-0.0059093893631,-0.59093893631,20,768.934724519
14953,JUSTDIAL,EQ,780.9,784.95,755.05,766.0,766.0,775.85,910121.0,697614515.2,2015-11-06,39747.0,INE599M01018,FUTSTK,2015-12-31,0.0,XX,754.0,754.0,740.0,745.15,745.15,53.0,197.34,88000.0,12000.0,2015-11-06,-0.0279809434342,-2.79809434342,55,774.09757328
14954,JUSTDIAL,EQ,780.9,784.95,755.05,766.0,766.0,775.85,910121.0,697614515.2,2015-11-06,39747.0,INE599M01018,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,776.8,778.95,0.0,0.0,2000.0,0.0,2015-11-06,0.0166249438346,1.66249438346,83,778.252799832
15100,KOTAKBANK,EQ,648.5,665.5,647.15,656.5,665.0,650.6,569044.0,372384965.4,2015-11-06,11920.0,INE237A01028,FUTSTK,2015-11-26,0.0,XX,659.45,664.75,650.4,657.0,657.0,4145.0,19070.27,9678200.0,-113400.0,2015-11-06,0.00076103500761,0.076103500761,20,659.0152045
15101,KOTAKBANK,EQ,648.5,665.5,647.15,656.5,665.0,650.6,569044.0,372384965.4,2015-11-06,11920.0,INE237A01028,FUTSTK,2015-12-31,0.0,XX,663.15,668.0,654.45,660.7,660.7,51.0,235.85,107100.0,16800.0,2015-11-06,0.00635689420312,0.635689420312,55,663.440022009
15102,KOTAKBANK,EQ,648.5,665.5,647.15,656.5,665.0,650.6,569044.0,372384965.4,2015-11-06,11920.0,INE237A01028,FUTSTK,2016-01-28,0.0,XX,660.0,670.0,660.0,670.0,670.0,2.0,9.31,1400.0,0.0,2015-11-06,0.0201492537313,2.01492537313,83,667.001257297
15258,KSCL,EQ,455.0,455.0,434.0,439.5,438.1,451.1,247614.0,108905403.25,2015-11-06,7239.0,INE455I01029,FUTSTK,2015-11-26,0.0,XX,434.95,436.95,424.0,430.05,430.05,766.0,2465.2,1638750.0,3750.0,2015-11-06,-0.0219741890478,-2.19741890478,20,441.183826927
15259,KSCL,EQ,455.0,455.0,434.0,439.5,438.1,451.1,247614.0,108905403.25,2015-11-06,7239.0,INE455I01029,FUTSTK,2015-12-31,0.0,XX,422.05,425.75,419.0,422.6,422.6,19.0,60.06,80250.0,10500.0,2015-11-06,-0.0399905347847,-3.99905347847,55,444.146061954
15260,KSCL,EQ,455.0,455.0,434.0,439.5,438.1,451.1,247614.0,108905403.25,2015-11-06,7239.0,INE455I01029,FUTSTK,2016-01-28,0.0,XX,440.0,440.0,440.0,440.0,446.95,1.0,3.3,750.0,750.0,2015-11-06,0.0166685311556,1.66685311556,83,446.530163872
15405,KTKBANK,EQ,124.1,125.5,122.0,123.4,123.0,123.95,893419.0,110507793.55,2015-11-06,5726.0,INE614B01018,FUTSTK,2015-11-26,0.0,XX,124.7,126.0,122.5,124.1,124.1,671.0,3334.84,13220000.0,-52000.0,2015-11-06,0.00564061240935,0.564061240935,20,123.872774159
15406,KTKBANK,EQ,124.1,125.5,122.0,123.4,123.0,123.95,893419.0,110507793.55,2015-11-06,5726.0,INE614B01018,FUTSTK,2015-12-31,0.0,XX,124.45,125.0,123.55,124.45,124.45,9.0,44.68,100000.0,16000.0,2015-11-06,0.00843712334271,0.843712334271,55,124.70449157
15407,KTKBANK,EQ,124.1,125.5,122.0,123.4,123.0,123.95,893419.0,110507793.55,2015-11-06,5726.0,INE614B01018,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,126.05,125.5,0.0,0.0,0.0,0.0,2015-11-06,0.0167330677291,1.67330677291,83,125.373884464
15533,L&TFH,EQ,66.2,66.35,65.0,65.1,65.15,66.1,953096.0,62368319.45,2015-11-06,4370.0,INE498L01015,FUTSTK,2015-11-26,0.0,XX,66.55,66.55,65.25,65.5,65.5,237.0,1247.98,24288000.0,352000.0,2015-11-06,0.00610687022901,0.610687022901,20,65.3494132718
15534,L&TFH,EQ,66.2,66.35,65.0,65.1,65.15,66.1,953096.0,62368319.45,2015-11-06,4370.0,INE498L01015,FUTSTK,2015-12-31,0.0,XX,66.55,66.55,65.7,65.7,65.7,3.0,15.86,216000.0,8000.0,2015-11-06,0.00913242009132,0.913242009132,55,65.7881880164
15535,L&TFH,EQ,66.2,66.35,65.0,65.1,65.15,66.1,953096.0,62368319.45,2015-11-06,4370.0,INE498L01015,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,68.4,66.2,0.0,0.0,0.0,0.0,2015-11-06,0.0166163141994,1.66163141994,83,66.1413280275
15656,LICHSGFIN,EQ,459.45,470.45,456.0,468.45,468.0,459.45,1743640.0,807927188.55,2015-11-06,31948.0,INE115A01026,FUTSTK,2015-11-26,0.0,XX,460.65,471.8,458.4,470.05,470.05,3582.0,18341.03,7467900.0,-94600.0,2015-11-06,0.00340389320285,0.340389320285,20,470.244741124
15657,LICHSGFIN,EQ,459.45,470.45,456.0,468.45,468.0,459.45,1743640.0,807927188.55,2015-11-06,31948.0,INE115A01026,FUTSTK,2015-12-31,0.0,XX,461.95,474.1,461.95,472.2,472.2,56.0,287.6,63800.0,9900.0,2015-11-06,0.0079415501906,0.79415501906,55,473.402099482
15658,LICHSGFIN,EQ,459.45,470.45,456.0,468.45,468.0,459.45,1743640.0,807927188.55,2015-11-06,31948.0,INE115A01026,FUTSTK,2016-01-28,0.0,XX,466.95,466.95,466.95,466.95,476.35,1.0,5.13,3300.0,1100.0,2015-11-06,0.0165844442112,1.65844442112,83,475.943242926
15787,LT,EQ,1373.0,1386.5,1372.1,1377.25,1376.55,1368.95,1878548.0,2591470855.95,2015-11-06,77212.0,INE018A01030,FUTSTK,2015-11-26,0.0,XX,1382.3,1393.0,1378.0,1383.95,1383.95,11314.0,47040.72,11403300.0,-260100.0,2015-11-06,0.00484121536183,0.484121536183,20,1382.52656572
15788,LT,EQ,1373.0,1386.5,1372.1,1377.25,1376.55,1368.95,1878548.0,2591470855.95,2015-11-06,77212.0,INE018A01030,FUTSTK,2015-12-31,0.0,XX,1383.5,1400.0,1383.5,1391.55,1391.55,317.0,1325.93,237600.0,23400.0,2015-11-06,0.0102763105889,1.02763105889,55,1391.80924648
15789,LT,EQ,1373.0,1386.5,1372.1,1377.25,1376.55,1368.95,1878548.0,2591470855.95,2015-11-06,77212.0,INE018A01030,FUTSTK,2016-01-28,0.0,XX,1398.8,1410.0,1397.85,1399.1,1399.1,16.0,67.31,16800.0,-600.0,2015-11-06,0.0156171824744,1.56171824744,83,1399.28024617
15941,LUPIN,EQ,1834.0,1870.0,1812.05,1857.85,1864.0,1838.25,815336.0,1503129428.4,2015-11-06,33039.0,INE326A01037,FUTSTK,2015-11-26,0.0,XX,1844.95,1872.95,1818.0,1863.3,1863.3,5067.0,28084.32,3134400.0,-147000.0,2015-11-06,0.00292491815596,0.292491815596,20,1864.96785633
15942,LUPIN,EQ,1834.0,1870.0,1812.05,1857.85,1864.0,1838.25,815336.0,1503129428.4,2015-11-06,33039.0,INE326A01037,FUTSTK,2015-12-31,0.0,XX,1868.0,1880.0,1832.5,1873.25,1873.25,136.0,757.41,45900.0,11700.0,2015-11-06,0.00822100627252,0.822100627252,55,1877.48978658
15943,LUPIN,EQ,1834.0,1870.0,1812.05,1857.85,1864.0,1838.25,815336.0,1503129428.4,2015-11-06,33039.0,INE326A01037,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1954.0,1889.2,0.0,0.0,300.0,0.0,2015-11-06,0.0165943256405,1.65943256405,83,1887.56783834
16103,M&M,EQ,1255.0,1269.0,1213.0,1249.55,1256.5,1259.75,1164377.0,1444630843.7,2015-11-06,37337.0,INE101A01026,FUTSTK,2015-11-26,0.0,XX,1259.25,1272.05,1217.7,1251.7,1251.7,7911.0,39374.8,3477600.0,41200.0,2015-11-06,0.00171766397699,0.171766397699,20,1254.33731726
16104,M&M,EQ,1255.0,1269.0,1213.0,1249.55,1256.5,1259.75,1164377.0,1444630843.7,2015-11-06,37337.0,INE101A01026,FUTSTK,2015-12-31,0.0,XX,1271.5,1276.5,1226.0,1257.6,1257.6,304.0,1529.87,87200.0,56800.0,2015-11-06,0.00640108142494,0.640108142494,55,1262.75929855
16105,M&M,EQ,1255.0,1269.0,1213.0,1249.55,1256.5,1259.75,1164377.0,1444630843.7,2015-11-06,37337.0,INE101A01026,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1250.6,1270.65,0.0,0.0,0.0,0.0,2015-11-06,0.0166056742612,1.66056742612,83,1269.53757967
16316,M&MFIN,EQ,227.05,228.9,224.25,226.85,227.0,227.05,1205889.0,272994651.4,2015-11-06,16830.0,INE774D01024,FUTSTK,2015-11-26,0.0,XX,225.85,227.8,220.55,224.0,224.0,1122.0,5014.93,13388000.0,-94000.0,2015-11-06,-0.0127232142857,-1.27232142857,20,227.719115218
16317,M&MFIN,EQ,227.05,228.9,224.25,226.85,227.0,227.05,1205889.0,272994651.4,2015-11-06,16830.0,INE774D01024,FUTSTK,2015-12-31,0.0,XX,223.1,224.0,220.0,222.95,222.95,29.0,128.59,80000.0,38000.0,2015-11-06,-0.0174927113703,-1.74927113703,55,229.248086813
16318,M&MFIN,EQ,227.05,228.9,224.25,226.85,227.0,227.05,1205889.0,272994651.4,2015-11-06,16830.0,INE774D01024,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,234.95,230.7,0.0,0.0,0.0,0.0,2015-11-06,0.0166883398353,1.66883398353,83,230.478652274
16496,MARICO,EQ,404.95,409.6,401.0,402.75,403.0,403.25,682088.0,276049319.4,2015-11-06,21940.0,INE196A01026,FUTSTK,2015-11-26,0.0,XX,405.75,409.8,401.65,403.25,403.25,610.0,3213.67,1911000.0,-13000.0,2015-11-06,0.00123992560446,0.123992560446,20,404.293029112
16497,MARICO,EQ,404.95,409.6,401.0,402.75,403.0,403.25,682088.0,276049319.4,2015-11-06,21940.0,INE196A01026,FUTSTK,2015-12-31,0.0,XX,403.0,403.0,403.0,403.0,407.25,1.0,5.23,195000.0,0.0,2015-11-06,0.0110497237569,1.10497237569,55,407.007568719
16498,MARICO,EQ,404.95,409.6,401.0,402.75,403.0,403.25,682088.0,276049319.4,2015-11-06,21940.0,INE196A01026,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,399.35,409.55,0.0,0.0,0.0,0.0,2015-11-06,0.0166035893053,1.66035893053,83,409.192317405
16608,MARUTI,EQ,4532.95,4535.35,4481.05,4522.8,4533.95,4526.6,361975.0,1634247283.3,2015-11-06,34747.0,INE585B01010,FUTSTK,2015-11-26,0.0,XX,4549.5,4549.55,4485.1,4524.45,4524.45,6968.0,39357.85,2259375.0,-14125.0,2015-11-06,0.000364685210357,0.0364685210357,20,4540.12790086
16609,MARUTI,EQ,4532.95,4535.35,4481.05,4522.8,4533.95,4526.6,361975.0,1634247283.3,2015-11-06,34747.0,INE585B01010,FUTSTK,2015-12-31,0.0,XX,4553.55,4561.55,4506.5,4542.65,4542.65,137.0,777.03,115125.0,2000.0,2015-11-06,0.0043696961025,0.43696961025,55,4570.61162459
16610,MARUTI,EQ,4532.95,4535.35,4481.05,4522.8,4533.95,4526.6,361975.0,1634247283.3,2015-11-06,34747.0,INE585B01010,FUTSTK,2016-01-28,0.0,XX,4582.1,4582.1,4530.0,4549.6,4549.6,15.0,85.33,2375.0,375.0,2015-11-06,0.00589062774749,0.589062774749,83,4595.14590481
16834,MCLEODRUSS,EQ,163.2,166.6,160.3,165.65,165.5,162.9,146425.0,24026583.4,2015-11-06,1873.0,INE942G01012,FUTSTK,2015-11-26,0.0,XX,161.65,167.1,161.5,166.15,166.15,301.0,1091.04,2277000.0,-46200.0,2015-11-06,0.00300932891965,0.300932891965,20,166.284643755
16835,MCLEODRUSS,EQ,163.2,166.6,160.3,165.65,165.5,162.9,146425.0,24026583.4,2015-11-06,1873.0,INE942G01012,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,178.65,167.5,0.0,0.0,19800.0,0.0,2015-11-06,0.0110447761194,1.10447761194,55,167.40112665
16836,MCLEODRUSS,EQ,163.2,166.6,160.3,165.65,165.5,162.9,146425.0,24026583.4,2015-11-06,1873.0,INE942G01012,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,178.6,168.45,0.0,0.0,0.0,0.0,2015-11-06,0.0166221430692,1.66221430692,83,168.299707953
17017,MINDTREE,EQ,1520.3,1529.0,1486.8,1498.45,1498.75,1518.65,103699.0,155918155.55,2015-11-06,5193.0,INE018I01017,FUTSTK,2015-11-26,0.0,XX,1526.65,1533.4,1488.8,1506.0,1506.0,851.0,5132.86,356400.0,5600.0,2015-11-06,0.00501328021248,0.501328021248,20,1504.19091117
17018,MINDTREE,EQ,1520.3,1529.0,1486.8,1498.45,1498.75,1518.65,103699.0,155918155.55,2015-11-06,5193.0,INE018I01017,FUTSTK,2015-12-31,0.0,XX,1500.0,1501.0,1500.0,1501.0,1515.15,2.0,12.0,3600.0,-400.0,2015-11-06,0.011022011022,1.1022011022,55,1514.29048131
17019,MINDTREE,EQ,1520.3,1529.0,1486.8,1498.45,1498.75,1518.65,103699.0,155918155.55,2015-11-06,5193.0,INE018I01017,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1512.0,1523.75,0.0,0.0,400.0,0.0,2015-11-06,0.0166037735849,1.66037735849,83,1522.41893983
17153,MOTHERSUMI,EQ,245.0,271.55,241.25,266.2,268.2,242.4,12424317.0,3180985249.8,2015-11-06,143312.0,INE775A01035,FUTSTK,2015-11-26,0.0,XX,244.3,272.0,241.9,266.9,266.9,14411.0,55506.74,10368000.0,511500.0,2015-11-06,0.00262270513301,0.262270513301,20,267.219874239
17154,MOTHERSUMI,EQ,245.0,271.55,241.25,266.2,268.2,242.4,12424317.0,3180985249.8,2015-11-06,143312.0,INE775A01035,FUTSTK,2015-12-31,0.0,XX,245.35,274.05,244.65,268.6,268.6,117.0,452.87,157500.0,27000.0,2015-11-06,0.00893521965748,0.893521965748,55,269.014065284
17155,MOTHERSUMI,EQ,245.0,271.55,241.25,266.2,268.2,242.4,12424317.0,3180985249.8,2015-11-06,143312.0,INE775A01035,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,255.9,270.7,0.0,0.0,0.0,0.0,2015-11-06,0.016623568526,1.6623568526,83,270.458087879
17294,MRF,EQ,38355.0,38888.0,38200.0,38512.35,38699.0,38556.4,13957.0,539018362.95,2015-11-06,2648.0,INE883A01011,FUTSTK,2015-11-26,0.0,XX,38846.55,39044.0,38155.05,38476.2,38476.2,1052.0,6076.61,52710.0,-4545.0,2015-11-06,-0.000939541846648,-0.0939541846648,20,38659.8997883
17295,MRF,EQ,38355.0,38888.0,38200.0,38512.35,38699.0,38556.4,13957.0,539018362.95,2015-11-06,2648.0,INE883A01011,FUTSTK,2015-12-31,0.0,XX,38822.9,38822.9,38822.9,38822.9,38941.3,2.0,11.66,585.0,30.0,2015-11-06,0.0110152973835,1.10152973835,55,38919.4734678
17296,MRF,EQ,38355.0,38888.0,38200.0,38512.35,38699.0,38556.4,13957.0,539018362.95,2015-11-06,2648.0,INE883A01011,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,41413.9,39161.45,0.0,0.0,0.0,0.0,2015-11-06,0.0165749736029,1.65749736029,83,39128.3867045
17932,NCC,EQ,76.0,76.8,73.0,73.9,73.65,75.55,1939151.0,144094273.6,2015-11-06,8570.0,INE868B01028,FUTSTK,2015-11-26,0.0,XX,76.45,77.0,73.25,74.2,74.2,467.0,2781.36,8376000.0,-8000.0,2015-11-06,0.00404312668464,0.404312668464,20,74.1831281227
17933,NCC,EQ,76.0,76.8,73.0,73.9,73.65,75.55,1939151.0,144094273.6,2015-11-06,8570.0,INE868B01028,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,77.0,74.75,0.0,0.0,40000.0,0.0,2015-11-06,0.0113712374582,1.13712374582,55,74.6812149679
17934,NCC,EQ,76.0,76.8,73.0,73.9,73.65,75.55,1939151.0,144094273.6,2015-11-06,8570.0,INE868B01028,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,82.0,75.15,0.0,0.0,8000.0,0.0,2015-11-06,0.0166333998669,1.66333998669,83,75.0820912632
18038,NHPC,EQ,17.85,17.95,17.15,17.6,17.55,17.85,3591055.0,63149498.95,2015-11-06,5403.0,INE848E01016,FUTSTK,2015-11-26,0.0,XX,17.95,17.95,17.3,17.65,17.65,266.0,1266.35,27594000.0,135000.0,2015-11-06,0.0028328611898,0.28328611898,20,17.6674297017
18039,NHPC,EQ,17.85,17.95,17.15,17.6,17.55,17.85,3591055.0,63149498.95,2015-11-06,5403.0,INE848E01016,FUTSTK,2015-12-31,0.0,XX,18.0,18.05,17.5,17.7,17.7,10.0,47.84,783000.0,189000.0,2015-11-06,0.00564971751412,0.564971751412,55,17.786053903
18040,NHPC,EQ,17.85,17.95,17.15,17.6,17.55,17.85,3591055.0,63149498.95,2015-11-06,5403.0,INE848E01016,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,18.45,17.9,0.0,0.0,0.0,0.0,2015-11-06,0.0167597765363,1.67597765363,83,17.8815264713
18471,NMDC,EQ,93.6,94.8,92.15,92.7,93.0,94.0,1198970.0,111356133.95,2015-11-06,33849.0,INE584A01023,FUTSTK,2015-11-26,0.0,XX,91.2,91.45,90.05,90.35,90.35,426.0,1929.13,16060000.0,195000.0,2015-11-06,-0.0260099612618,-2.60099612618,20,93.0551553041
18472,NMDC,EQ,93.6,94.8,92.15,92.7,93.0,94.0,1198970.0,111356133.95,2015-11-06,33849.0,INE584A01023,FUTSTK,2015-12-31,0.0,XX,90.0,90.0,88.45,88.7,88.7,26.0,116.24,890000.0,55000.0,2015-11-06,-0.0450958286359,-4.50958286359,55,93.6799543643
18473,NMDC,EQ,93.6,94.8,92.15,92.7,93.0,94.0,1198970.0,111356133.95,2015-11-06,33849.0,INE584A01023,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,89.75,94.3,0.0,0.0,100000.0,0.0,2015-11-06,0.016967126193,1.6967126193,83,94.1828127212
18665,NTPC,EQ,138.5,139.3,134.4,135.55,135.5,136.0,6038018.0,821612398.15,2015-11-06,49426.0,INE733E01010,FUTSTK,2015-11-26,0.0,XX,138.5,140.25,134.7,135.9,135.9,1886.0,10303.03,20920000.0,-348000.0,2015-11-06,0.00257542310522,0.257542310522,20,136.06932364
18666,NTPC,EQ,138.5,139.3,134.4,135.55,135.5,136.0,6038018.0,821612398.15,2015-11-06,49426.0,INE733E01010,FUTSTK,2015-12-31,0.0,XX,139.9,139.9,135.9,136.25,136.25,31.0,170.1,376000.0,48000.0,2015-11-06,0.0051376146789,0.51376146789,55,136.982932191
18667,NTPC,EQ,138.5,139.3,134.4,135.55,135.5,136.0,6038018.0,821612398.15,2015-11-06,49426.0,INE733E01010,FUTSTK,2016-01-28,0.0,XX,138.9,138.9,137.35,137.35,137.85,3.0,16.58,184000.0,8000.0,2015-11-06,0.0166848023214,1.66848023214,83,137.718233704
19497,OFSS,EQ,3919.9,3968.0,3853.9,3946.35,3940.0,3896.45,99808.0,391710460.6,2015-11-06,5560.0,INE881D01027,FUTSTK,2015-11-26,0.0,XX,3902.1,3973.95,3870.55,3955.5,3955.5,369.0,2173.32,155700.0,-2550.0,2015-11-06,0.00231323473644,0.231323473644,20,3961.46938656
